ProductId,Text,Score
B0005XO2ME,"First of all, this L&P Worcestershire does NOT have high fructose corn syrup<br />anymore, the company actually listened to their customers and made the switch<br />back to sugar. As if anybody could tell the difference between the two, very<br />sophisticated taste buds at work here. LOL<br /><br />Second, this HFCS scare is just like any other of these silly food alerts that<br />began about the same time the internet sprang up....not to be taken seriously,<br />everything in moderation right.<br /><br />Anyway, in spite of all these silly negative ""reviews"" (which are nothing but a<br />personal political statement and not about the product), this is still the best<br />and the only REAL Worcestershire Sauce on the market. Hell, a Bloody Mary is not<br />even a Bloody Mary without L&P, and its perfect for making BBQ sauce, in chili,<br />roasts, and dozens of other uses that will accept no other substitute. 5 stars<br />for this great staple, one pitiful star for all the frightened and brainwashed<br />consumers leaving these idiotic reviews.",5
B0005XO2ME,"I've been buying and enjoying L&P Worcestershire Sauce for 30+ years.  Now they've changed the recipe, it doesn't look or taste anything like the old product.  Store brands are better now.  What a shame!",1
B0005XO2ME,"The true ""original"" is the UK version, which contains malt vinegar and spirit vinegar. This product is the US version, which contains distilled white vinegar instead. I've compared both versions side by side and found that it's even possible to _smell_ the difference. As you may well imagine, the difference in taste is considerable.<br /><br />Please note that this issue is entirely separate from the matter of the high-fructose corn syrup mentioned in so many other reviews. The US version no longer contains HFCS, but it's still not the ""original"" -- and it's not as pungent and strongly flavored as the true UK original.<br /><br />Use the UK version (with the orange label) and accept no substitutes. Especially when they lie and claim to be ""original.""",1
B0005XO2ME,"Not Genuine!  High Fructose Corn Syrup in this one.  You are buying a Heinz knock off.  For the Genuine sauce you need the one still made in England called ""Original and Genuine.""  See wikipedia for more info.",1
B0005XO2ME,"I'm not sure how much the HFCS had to do with the difference- or the difference in vinegar.. but one thing is for certain, it tastes different from what I remember growing up. And I can confirm the difference visually. The test of Lea & Perrins is to take a white plate and put enough of the sauce to just cover the surface of the plate. It used to be a dark color, now it's a light tan color. WHAT IS THIS? It no longer has the tangy bold flavor, and instead tastes like a watered down version of its former self. I find myself piling on twice as much to try to bring back the old flavor, but never quite getting it. What happened to you lea and perrins? I miss you!<br /><br />I'm going to buy the direct UK stuff and see if it's good.",1
B0005XO2ME,"As other reviewers have noted, this version of Lea & Perrins' ""original"" Worcestershire sauce is far from the traditional recipe that's been used since 1838. As mentioned in the product description above, this product contains high fructose corn syrup. I hear Heinz has finally gone back to using sugar in the recipe this year (see the ingredients listing for the US version on the L&P website), but unless and until this product information is updated, I'll assume what's being sold here is old inventory containing HFCS. If in doubt, stick with the bottles with orange labels if you can find them - that is the imported British Worcestershire sauce, and will most definitely be HFCS-free.<br /><br />Good on Heinz for listening to the opinions of their customers, though!",2
B0005XO2ME,"Despite being sold under the same label, the Lea & Perrins available in the U.S. is NOT the real thing - as others have noted, it contains high fructose corn syrup. Aside from high fructose corn syrup being ridiculously bad for you, it does change the flavor. Not to mention, it's a false claim, as the American version is not 'the original'. See if you have any friends in England to send you the real stuff :)",1
B0005XO2ME,"after reading of all of the whining reviews over high fructose corn syrup bla bla bla I have to comment. First off I am sick and tired of the HFC syrup rants and the mis-information about this product.<br />Let me tell you, this product tastes just as it did 40 years ago when I started using it. Do not let all of these bad reviews scare you away. The lets jump on the band wagon anti HFC syrup people are out trolling the internet bashing every product that has HFC syrup in it...<br />This is still good sauce.",5
B0005XO2ME,"While this kind does have high fructose corn syrup, Lea & Perrins offers an ""all natural"" variety which does not. That one has good ingredients and I recommend seeking that out instead of this one. I found it at the grocery store, but I don't see it on Amazon.",1
B0005XO2ME,"When I grew up in south Mississippi, we did not have all the seasonings I use now that I have become a Louisiana spice mouth.  We simply had the basics -- salt, pepper, a little sugar, vanilla, nutmeg, lemon juice, garlic, ketchup, mustard, homemade pepper sauce, and Lea & Perrins®. For us bought sauce in a bottle was only Lea & Perrins®.  Nothing else could be substituted. Less expensive brands never tasted quite right to us.<br /><br />We lovingly placed that bottle with its brown paper cover on the cabinet shelf.  I suppose it would have been fine to remove the paper, but with reverence we kept our ""wooster"" covered.<br /><br />On the special occasions when we ate grilled steak, we thought there was only one steak sauce - Lea & Perrins®.  I have no reason to promote this product.  My comments are not in any way solicited.  I simply want to tell you what tastes good.<br /><br />When I married at a young age, my mother-in-law, Mary, led me into a new adventure of cooking and tasting the wonderful flavors of food.  She cooked the best okra and tomatoes in the world.  Like my family, she could use only one brand of Worcestershire sauce.<br /><br />Mom's Okra And Tomatoes<br />2 medium onions<br />Some olive oil<br />16 ounces frozen sliced okra<br />2 small cans or 1 large can tomatoes<br />2-3 teaspoons Lea & Perrins® Worchestershire sauce<br />¾ cup Heinz® ketchup<br />1 teaspoon sugar or equivalent amount of sugar substitute<br />2 teaspoons vinegar<br />Seasoned salt<br />Black pepper<br />Crushed red pepper<br /><br />Chop the onions into big chunks. Saut&eacute; them in a little olive oil. If the tomatoes are whole, slice them. Add the tomatoes, okra, Worcestershire sauce, ketchup, sugar, and vinegar to the onions and olive oil.<br /><br />Bring the mix to a boil and season to taste with seasoned salt, black pepper, and crushed red pepper. Don't add extra sugar, which would ruin the taste; do add extra ketchup if you need it.<br /><br />Simmer the mixture until the okra is cooked enough. It should be firm, not mushy. Check the seasoning and add more as needed, but don't get started eating it. You won't have enough to serve.<br /><br />NOTE:  This recipe is copied from my cookbook, Flavored with Love: Mary Lou's Family and Friends Can Cook",5
